,vid_name,frame,x,y,w,h,gender,age,smile,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise
1256,reactionvideo,8016,789,217,164,164,female,29.0,0.857,0.0,0.001,0.0,0.0,0.857,0.142,0.0,0.001
1257,reactionvideo,8040,232,282,197,197,male,35.0,0.114,0.001,0.0,0.001,0.0,0.114,0.686,0.198,0.0
1258,reactionvideo,8040,787,222,161,161,female,28.0,0.944,0.0,0.0,0.0,0.0,0.944,0.056,0.0,0.0
1259,reactionvideo,8064,206,264,214,214,male,34.0,0.924,0.0,0.0,0.0,0.006,0.924,0.0,0.069,0.0
1260,reactionvideo,8064,857,219,182,182,female,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1261,reactionvideo,8088,212,175,207,207,male,34.0,0.969,0.0,0.029,0.0,0.0,0.969,0.002,0.0,0.0
1262,reactionvideo,8088,788,228,161,161,female,31.0,0.984,0.0,0.0,0.0,0.0,0.984,0.016,0.0,0.0
1263,reactionvideo,8112,224,208,202,202,male,37.0,0.178,0.0,0.005,0.0,0.0,0.178,0.816,0.0,0.0
1264,reactionvideo,8112,781,230,163,163,female,29.0,0.988,0.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0
1265,reactionvideo,8136,218,148,190,190,male,33.0,0.569,0.0,0.112,0.0,0.0,0.569,0.318,0.0,0.0
1266,reactionvideo,8136,788,238,153,153,female,28.0,0.902,0.0,0.0,0.0,0.0,0.902,0.097,0.0,0.0
1267,reactionvideo,8160,149,151,194,194,male,32.0,0.058,0.0,0.005,0.0,0.0,0.058,0.937,0.0,0.0
1268,reactionvideo,8160,790,232,161,161,female,28.0,0.168,0.001,0.001,0.0,0.0,0.168,0.827,0.001,0.002
1269,reactionvideo,8184,259,180,215,215,male,34.0,0.109,0.001,0.04,0.001,0.0,0.109,0.844,0.005,0.0
1270,reactionvideo,8184,804,237,172,172,female,32.0,0.672,0.0,0.001,0.0,0.0,0.672,0.323,0.004,0.001
1271,reactionvideo,8208,299,226,192,192,male,33.0,0.006,0.0,0.001,0.0,0.0,0.006,0.946,0.047,0.0
1272,reactionvideo,8208,839,225,189,189,female,31.0,0.981,0.0,0.0,0.0,0.0,0.981,0.018,0.0,0.0
1273,reactionvideo,8232,264,176,196,196,male,32.0,0.002,0.0,0.05,0.0,0.0,0.002,0.942,0.006,0.0
1274,reactionvideo,8232,793,248,184,184,female,30.0,0.97,0.0,0.002,0.0,0.0,0.97,0.027,0.0,0.0
1275,reactionvideo,8232,1202,649,40,40,male,28.0,0.224,0.0,0.08,0.0,0.0,0.224,0.695,0.0,0.001
1276,reactionvideo,8256,292,183,182,182,male,33.0,0.002,0.0,0.0,0.0,0.0,0.002,0.994,0.004,0.0
1277,reactionvideo,8256,778,223,164,164,female,23.0,0.399,0.001,0.0,0.0,0.0,0.399,0.588,0.0,0.011
1278,reactionvideo,8256,1202,649,41,41,male,27.0,0.294,0.0,0.126,0.0,0.0,0.294,0.568,0.0,0.011
1279,reactionvideo,8280,320,182,183,183,male,33.0,0.006,0.0,0.004,0.0,0.0,0.006,0.975,0.015,0.0
1280,reactionvideo,8280,831,231,172,172,female,30.0,0.011,0.002,0.0,0.0,0.0,0.011,0.985,0.001,0.002
1281,reactionvideo,8280,1202,649,41,41,male,27.0,0.298,0.0,0.117,0.0,0.0,0.298,0.578,0.0,0.006
1282,reactionvideo,8304,307,179,201,201,male,34.0,0.001,0.0,0.001,0.0,0.0,0.001,0.983,0.015,0.0
1283,reactionvideo,8304,800,216,169,169,female,30.0,0.002,0.0,0.014,0.0,0.0,0.002,0.984,0.0,0.0
1284,reactionvideo,8304,1202,649,41,41,male,29.0,0.153,0.001,0.17,0.0,0.0,0.153,0.672,0.0,0.004
1285,reactionvideo,8328,215,172,190,190,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.017,0.0
1286,reactionvideo,8328,830,216,179,179,female,32.0,0.88,0.0,0.005,0.001,0.003,0.88,0.031,0.005,0.075
1287,reactionvideo,8328,1202,649,41,41,male,28.0,0.131,0.0,0.189,0.0,0.0,0.131,0.677,0.0,0.002
1288,reactionvideo,8352,278,187,201,201,male,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.023,0.0
1289,reactionvideo,8352,797,229,174,174,female,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1290,reactionvideo,8352,1202,649,41,41,male,28.0,0.179,0.0,0.059,0.0,0.0,0.179,0.759,0.0,0.002
1291,reactionvideo,8376,288,187,192,192,male,33.0,0.0,0.0,0.001,0.0,0.0,0.0,0.957,0.043,0.0
1292,reactionvideo,8376,791,230,174,174,female,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1293,reactionvideo,8376,1201,648,42,42,male,28.0,0.036,0.001,0.051,0.0,0.0,0.036,0.91,0.0,0.001
1294,reactionvideo,8400,132,230,195,195,male,33.0,0.253,0.001,0.003,0.002,0.0,0.253,0.702,0.039,0.0
1295,reactionvideo,8400,776,238,159,159,female,27.0,0.557,0.0,0.001,0.0,0.0,0.557,0.439,0.0,0.003
1296,reactionvideo,8400,1202,648,42,42,male,29.0,0.187,0.0,0.125,0.0,0.0,0.187,0.683,0.0,0.004
1297,reactionvideo,8424,231,214,217,217,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1298,reactionvideo,8424,776,242,159,159,female,26.0,0.418,0.0,0.001,0.0,0.0,0.418,0.579,0.0,0.001
1299,reactionvideo,8424,1202,649,41,41,male,29.0,0.234,0.001,0.049,0.0,0.0,0.234,0.702,0.0,0.014
1300,reactionvideo,8448,263,223,211,211,male,34.0,0.022,0.001,0.007,0.0,0.0,0.022,0.96,0.01,0.0
1301,reactionvideo,8448,850,229,190,190,female,30.0,0.978,0.0,0.0,0.0,0.0,0.978,0.022,0.0,0.0
1302,reactionvideo,8448,1202,649,41,41,male,29.0,0.159,0.0,0.033,0.0,0.0,0.159,0.793,0.0,0.013
1303,reactionvideo,8472,260,199,216,216,male,38.0,0.123,0.0,0.005,0.0,0.0,0.123,0.872,0.0,0.0
1304,reactionvideo,8472,788,228,180,180,female,28.0,0.999,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0
1305,reactionvideo,8472,1202,649,41,41,male,27.0,0.237,0.0,0.008,0.0,0.0,0.237,0.744,0.0,0.01
1306,reactionvideo,8496,281,216,215,215,male,34.0,0.02,0.024,0.002,0.004,0.001,0.02,0.842,0.102,0.005
1307,reactionvideo,8496,806,229,180,180,female,28.0,0.998,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0.0
1308,reactionvideo,8496,1202,649,42,42,male,27.0,0.188,0.0,0.055,0.0,0.0,0.188,0.75,0.0,0.005
1309,reactionvideo,8520,237,241,202,202,male,33.0,0.004,0.0,0.001,0.0,0.0,0.004,0.97,0.025,0.0
1310,reactionvideo,8520,808,240,166,166,female,26.0,0.201,0.0,0.0,0.0,0.0,0.201,0.795,0.001,0.001
1311,reactionvideo,8520,1201,648,43,43,male,28.0,0.205,0.0,0.022,0.0,0.0,0.205,0.77,0.0,0.003
1312,reactionvideo,8544,249,237,208,208,male,34.0,0.001,0.0,0.002,0.0,0.0,0.001,0.949,0.047,0.0
1313,reactionvideo,8544,809,239,171,171,female,27.0,0.153,0.0,0.001,0.0,0.0,0.153,0.841,0.003,0.001
1314,reactionvideo,8544,1202,649,41,41,male,28.0,0.246,0.0,0.047,0.0,0.0,0.246,0.702,0.0,0.004
1315,reactionvideo,8568,245,232,217,217,male,33.0,0.004,0.0,0.031,0.0,0.0,0.004,0.942,0.023,0.0
1316,reactionvideo,8568,809,244,167,167,female,26.0,0.066,0.0,0.0,0.0,0.0,0.066,0.929,0.003,0.002
1317,reactionvideo,8568,1202,649,41,41,male,28.0,0.206,0.0,0.052,0.0,0.0,0.206,0.735,0.0,0.007
1318,reactionvideo,8592,254,224,216,216,male,37.0,0.034,0.0,0.005,0.0,0.0,0.034,0.96,0.001,0.0
1319,reactionvideo,8592,821,247,168,168,female,28.0,0.017,0.0,0.0,0.0,0.0,0.017,0.977,0.004,0.001
1320,reactionvideo,8592,1201,648,42,42,male,28.0,0.079,0.0,0.069,0.0,0.0,0.079,0.851,0.0,0.0
1321,reactionvideo,8616,247,221,209,209,male,33.0,0.012,0.0,0.003,0.0,0.0,0.012,0.98,0.005,0.0
1322,reactionvideo,8616,814,241,170,170,female,29.0,0.247,0.0,0.001,0.0,0.0,0.247,0.749,0.003,0.001
1323,reactionvideo,8616,1202,649,42,42,male,29.0,0.168,0.0,0.264,0.0,0.0,0.168,0.565,0.0,0.002
1324,reactionvideo,8640,259,224,203,203,male,33.0,0.001,0.0,0.001,0.0,0.0,0.001,0.994,0.004,0.0
1325,reactionvideo,8640,812,248,167,167,female,30.0,0.106,0.0,0.001,0.0,0.0,0.106,0.889,0.003,0.001
1326,reactionvideo,8640,1202,649,41,41,male,29.0,0.266,0.0,0.149,0.0,0.0,0.266,0.582,0.0,0.002
1327,reactionvideo,8664,198,192,204,204,male,33.0,0.007,0.001,0.002,0.0,0.0,0.007,0.969,0.018,0.002
1328,reactionvideo,8664,812,243,169,169,female,29.0,0.127,0.0,0.001,0.0,0.0,0.127,0.867,0.003,0.001
1329,reactionvideo,8664,1202,649,41,41,male,28.0,0.229,0.0,0.12,0.0,0.0,0.229,0.646,0.0,0.004
1330,reactionvideo,8688,240,200,217,217,male,31.0,0.024,0.0,0.039,0.001,0.0,0.024,0.909,0.012,0.015
1331,reactionvideo,8688,809,244,171,171,female,29.0,0.135,0.0,0.001,0.0,0.0,0.135,0.859,0.003,0.001
1332,reactionvideo,8688,1202,649,42,42,male,29.0,0.216,0.0,0.16,0.0,0.0,0.216,0.622,0.0,0.002
1333,reactionvideo,8712,238,241,217,217,male,32.0,0.001,0.002,0.01,0.0,0.0,0.001,0.967,0.02,0.0
1334,reactionvideo,8712,822,249,173,173,female,30.0,0.191,0.0,0.002,0.0,0.0,0.191,0.805,0.002,0.0
1335,reactionvideo,8712,1202,649,41,41,male,29.0,0.247,0.0,0.142,0.0,0.0,0.247,0.608,0.0,0.003
1336,reactionvideo,8736,259,220,213,213,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0
1337,reactionvideo,8736,820,251,170,170,female,29.0,0.115,0.0,0.001,0.0,0.0,0.115,0.88,0.003,0.001
1338,reactionvideo,8736,1202,649,41,41,male,29.0,0.171,0.0,0.115,0.0,0.0,0.171,0.713,0.0,0.001
1339,reactionvideo,8760,267,241,213,213,male,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965,0.035,0.0
1340,reactionvideo,8760,824,248,168,168,female,30.0,0.133,0.001,0.001,0.0,0.0,0.133,0.861,0.002,0.002
1341,reactionvideo,8760,1202,649,42,42,male,29.0,0.113,0.0,0.205,0.0,0.0,0.113,0.681,0.0,0.001
1342,reactionvideo,8784,301,209,202,202,male,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.026,0.0
1343,reactionvideo,8784,825,244,170,170,female,29.0,0.079,0.001,0.001,0.0,0.0,0.079,0.909,0.004,0.006
1344,reactionvideo,8784,1201,649,42,42,male,29.0,0.262,0.0,0.128,0.0,0.0,0.262,0.608,0.0,0.001
1345,reactionvideo,8808,292,230,206,206,male,33.0,0.0,0.001,0.0,0.0,0.0,0.0,0.987,0.012,0.0
1346,reactionvideo,8808,821,243,168,168,female,29.0,0.233,0.0,0.001,0.0,0.0,0.233,0.762,0.003,0.001
1347,reactionvideo,8808,1202,649,41,41,male,29.0,0.217,0.0,0.112,0.0,0.0,0.217,0.668,0.0,0.003
1348,reactionvideo,8832,277,213,214,214,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,0.0
1349,reactionvideo,8832,825,247,165,165,female,30.0,0.09,0.001,0.001,0.0,0.0,0.09,0.901,0.005,0.002
1350,reactionvideo,8832,1202,649,41,41,male,28.0,0.253,0.0,0.166,0.0,0.0,0.253,0.578,0.0,0.002
1351,reactionvideo,8856,289,240,219,219,male,32.0,0.001,0.0,0.007,0.0,0.0,0.001,0.976,0.016,0.0
1352,reactionvideo,8856,833,242,167,167,female,28.0,0.187,0.0,0.001,0.0,0.0,0.187,0.807,0.002,0.003
1353,reactionvideo,8856,1202,649,41,41,male,28.0,0.109,0.0,0.191,0.0,0.0,0.109,0.695,0.0,0.004
1354,reactionvideo,8880,267,204,210,210,male,32.0,0.0,0.001,0.0,0.0,0.0,0.0,0.992,0.006,0.0
1355,reactionvideo,8880,828,232,167,167,female,28.0,0.125,0.0,0.0,0.0,0.0,0.125,0.871,0.002,0.001
1356,reactionvideo,8880,1202,649,41,41,male,28.0,0.13,0.0,0.198,0.0,0.0,0.13,0.67,0.0,0.002
1357,reactionvideo,8904,277,189,202,202,male,32.0,0.0,0.0,0.001,0.0,0.0,0.0,0.986,0.013,0.0
1358,reactionvideo,8904,829,238,166,166,female,29.0,0.087,0.0,0.001,0.0,0.0,0.087,0.908,0.002,0.002
1359,reactionvideo,8904,1202,649,42,42,male,29.0,0.168,0.0,0.176,0.0,0.0,0.168,0.654,0.0,0.001
1360,reactionvideo,8928,251,257,221,221,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.056,0.0
1361,reactionvideo,8928,829,237,171,171,female,27.0,0.135,0.0,0.001,0.0,0.0,0.135,0.86,0.001,0.002
1362,reactionvideo,8928,1202,649,41,41,male,29.0,0.148,0.0,0.239,0.0,0.0,0.148,0.609,0.0,0.003
1363,reactionvideo,8952,252,217,201,201,male,32.0,0.0,0.001,0.0,0.0,0.0,0.0,0.947,0.052,0.0
1364,reactionvideo,8952,827,240,164,164,female,28.0,0.302,0.0,0.001,0.0,0.0,0.302,0.69,0.001,0.006
1365,reactionvideo,8952,1202,649,41,41,male,29.0,0.09,0.0,0.314,0.0,0.0,0.09,0.594,0.0,0.002
1366,reactionvideo,8976,266,218,200,200,male,34.0,0.0,0.001,0.0,0.0,0.0,0.0,0.981,0.017,0.0
1367,reactionvideo,8976,825,240,171,171,female,27.0,0.312,0.0,0.001,0.0,0.0,0.312,0.682,0.001,0.003
1368,reactionvideo,8976,1202,649,42,42,male,30.0,0.155,0.0,0.208,0.0,0.0,0.155,0.633,0.0,0.003
1369,reactionvideo,9000,846,231,193,193,female,28.0,0.612,0.0,0.0,0.0,0.0,0.612,0.383,0.0,0.004
1370,reactionvideo,9000,289,197,184,184,male,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.012,0.0
1371,reactionvideo,9000,1202,648,42,42,male,27.0,0.22,0.0,0.251,0.0,0.0,0.22,0.527,0.0,0.001
1372,reactionvideo,9024,300,143,193,193,male,32.0,0.001,0.0,0.0,0.0,0.0,0.001,0.997,0.002,0.0
1373,reactionvideo,9024,808,235,172,172,female,27.0,0.841,0.001,0.001,0.0,0.0,0.841,0.153,0.001,0.004
1374,reactionvideo,9024,1202,649,41,41,male,28.0,0.123,0.0,0.254,0.0,0.0,0.123,0.621,0.0,0.001
1375,reactionvideo,9048,275,202,206,206,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0
1376,reactionvideo,9048,872,240,188,188,female,29.0,0.234,0.0,0.011,0.0,0.0,0.234,0.754,0.0,0.0
1377,reactionvideo,9048,1202,649,41,41,male,29.0,0.134,0.0,0.407,0.0,0.0,0.134,0.458,0.0,0.001
1378,reactionvideo,9072,249,230,213,213,male,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0
1379,reactionvideo,9072,872,246,178,178,female,33.0,0.03,0.0,0.002,0.0,0.0,0.03,0.958,0.01,0.0
1380,reactionvideo,9072,1202,648,42,42,male,28.0,0.191,0.0,0.33,0.0,0.0,0.191,0.478,0.0,0.001
1381,reactionvideo,9096,212,186,191,191,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0
1382,reactionvideo,9096,794,183,178,178,female,24.0,0.04,0.0,0.0,0.0,0.0,0.04,0.957,0.0,0.002
1383,reactionvideo,9096,1202,649,41,41,male,28.0,0.166,0.0,0.234,0.0,0.0,0.166,0.597,0.0,0.002
1384,reactionvideo,9120,308,189,178,178,male,33.0,0.0,0.001,0.001,0.0,0.0,0.0,0.927,0.071,0.0
1385,reactionvideo,9120,795,203,169,169,female,27.0,0.18,0.0,0.0,0.0,0.0,0.18,0.819,0.0,0.001
1386,reactionvideo,9120,1202,649,41,41,male,29.0,0.238,0.0,0.129,0.0,0.0,0.238,0.631,0.0,0.002
1387,reactionvideo,9144,276,180,201,201,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0
1388,reactionvideo,9144,792,203,180,180,female,26.0,0.18,0.0,0.0,0.0,0.0,0.18,0.819,0.0,0.001
1389,reactionvideo,9144,1202,649,41,41,male,29.0,0.257,0.0,0.109,0.0,0.0,0.257,0.632,0.0,0.002
1390,reactionvideo,9168,270,191,210,210,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.001,0.002
1391,reactionvideo,9168,795,209,170,170,female,26.0,0.374,0.0,0.0,0.0,0.0,0.374,0.624,0.0,0.001
1392,reactionvideo,9168,1202,649,41,41,male,29.0,0.142,0.0,0.09,0.0,0.0,0.142,0.766,0.0,0.002
1393,reactionvideo,9192,292,178,201,201,male,32.0,0.0,0.0,0.002,0.0,0.0,0.0,0.989,0.0,0.008
1394,reactionvideo,9192,790,209,175,175,female,26.0,0.163,0.0,0.0,0.0,0.0,0.163,0.836,0.0,0.0
1395,reactionvideo,9192,1202,649,41,41,male,28.0,0.249,0.0,0.085,0.0,0.0,0.249,0.664,0.0,0.002
1396,reactionvideo,9216,278,178,201,201,male,30.0,0.0,0.0,0.002,0.0,0.0,0.0,0.959,0.038,0.0
1397,reactionvideo,9216,790,206,177,177,female,26.0,0.176,0.0,0.0,0.0,0.0,0.176,0.821,0.0,0.002
1398,reactionvideo,9216,1202,649,42,42,male,29.0,0.328,0.0,0.179,0.0,0.0,0.328,0.49,0.0,0.003
1399,reactionvideo,9240,281,225,225,225,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
1400,reactionvideo,9240,856,212,184,184,female,29.0,0.027,0.0,0.0,0.0,0.0,0.027,0.972,0.0,0.0
1401,reactionvideo,9240,1201,648,42,42,male,28.0,0.052,0.0,0.224,0.0,0.0,0.052,0.722,0.0,0.001
1402,reactionvideo,9264,271,210,185,185,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.031,0.0
1403,reactionvideo,9264,827,213,170,170,female,27.0,0.857,0.0,0.0,0.0,0.0,0.857,0.137,0.0,0.005
1404,reactionvideo,9264,1201,648,42,42,male,28.0,0.036,0.0,0.42,0.0,0.0,0.036,0.543,0.0,0.001
1405,reactionvideo,9288,862,187,198,198,female,28.0,0.0,0.001,0.0,0.0,0.0,0.0,0.922,0.0,0.077
1406,reactionvideo,9288,289,202,190,190,male,32.0,0.0,0.0,0.001,0.0,0.0,0.0,0.989,0.01,0.0
1407,reactionvideo,9288,1201,648,43,43,male,28.0,0.245,0.0,0.221,0.0,0.0,0.245,0.531,0.0,0.002
1408,reactionvideo,9312,278,199,191,191,male,33.0,0.0,0.0,0.002,0.0,0.0,0.0,0.985,0.013,0.0
1409,reactionvideo,9312,849,192,187,187,female,28.0,0.196,0.0,0.002,0.0,0.0,0.196,0.798,0.004,0.0
1410,reactionvideo,9312,1202,649,41,41,male,29.0,0.097,0.0,0.296,0.0,0.0,0.097,0.606,0.0,0.001
1411,reactionvideo,9336,872,182,200,200,female,28.0,0.18,0.0,0.0,0.0,0.0,0.18,0.819,0.0,0.0
1412,reactionvideo,9336,302,196,189,189,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.019,0.0
1413,reactionvideo,9336,1202,649,42,42,male,29.0,0.144,0.0,0.22,0.0,0.0,0.144,0.636,0.0,0.0
1414,reactionvideo,9360,909,195,193,193,female,28.0,0.015,0.001,0.0,0.0,0.0,0.015,0.98,0.002,0.002
1415,reactionvideo,9360,313,199,188,188,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,0.0
1416,reactionvideo,9360,1202,649,41,41,male,29.0,0.283,0.0,0.272,0.0,0.0,0.283,0.444,0.0,0.001
1417,reactionvideo,9384,298,192,195,195,male,32.0,0.0,0.0,0.001,0.0,0.0,0.0,0.946,0.052,0.0
1418,reactionvideo,9384,855,200,175,175,female,25.0,0.158,0.002,0.001,0.001,0.0,0.158,0.835,0.002,0.001
1419,reactionvideo,9384,1202,648,42,42,male,28.0,0.166,0.0,0.27,0.0,0.0,0.166,0.562,0.0,0.001
1420,reactionvideo,9408,299,196,196,196,male,32.0,0.0,0.0,0.001,0.0,0.0,0.0,0.981,0.018,0.0
1421,reactionvideo,9408,834,194,181,181,female,23.0,0.042,0.001,0.0,0.0,0.0,0.042,0.943,0.001,0.013
1422,reactionvideo,9408,1201,648,42,42,male,29.0,0.029,0.0,0.275,0.0,0.0,0.029,0.693,0.0,0.001
1423,reactionvideo,9432,301,197,203,203,male,29.0,0.0,0.0,0.001,0.0,0.0,0.0,0.893,0.104,0.0
1424,reactionvideo,9432,891,220,191,191,female,29.0,0.001,0.001,0.0,0.0,0.0,0.001,0.967,0.019,0.012
1425,reactionvideo,9432,1202,649,42,42,male,28.0,0.192,0.0,0.152,0.0,0.0,0.192,0.652,0.0,0.003
1426,reactionvideo,9456,322,203,188,188,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941,0.058,0.0
1427,reactionvideo,9456,899,201,184,184,female,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.007,0.002
1428,reactionvideo,9456,1202,649,42,42,male,28.0,0.135,0.0,0.354,0.0,0.0,0.135,0.509,0.0,0.002
1429,reactionvideo,9480,282,195,201,201,male,32.0,0.0,0.0,0.024,0.0,0.0,0.0,0.974,0.001,0.0
1430,reactionvideo,9480,827,187,191,191,female,21.0,0.685,0.002,0.004,0.002,0.0,0.685,0.299,0.001,0.005
1431,reactionvideo,9480,1202,649,41,41,male,28.0,0.17,0.0,0.172,0.0,0.0,0.17,0.652,0.0,0.005
1432,reactionvideo,9504,256,200,204,204,male,32.0,0.0,0.0,0.001,0.0,0.0,0.0,0.994,0.005,0.0
1433,reactionvideo,9504,871,190,192,192,female,27.0,0.257,0.0,0.0,0.0,0.0,0.257,0.742,0.0,0.0
1434,reactionvideo,9504,1202,649,41,41,male,28.0,0.181,0.0,0.148,0.0,0.0,0.181,0.668,0.0,0.002
1435,reactionvideo,9528,165,220,205,205,male,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961,0.035,0.003
1436,reactionvideo,9528,837,188,172,172,female,26.0,0.455,0.0,0.002,0.0,0.0,0.455,0.543,0.0,0.0
1437,reactionvideo,9528,1202,649,42,42,male,28.0,0.135,0.0,0.15,0.0,0.0,0.135,0.713,0.0,0.002
1438,reactionvideo,9552,201,153,197,197,male,29.0,0.0,0.0,0.001,0.0,0.0,0.0,0.99,0.008,0.0
1439,reactionvideo,9552,838,190,170,170,female,27.0,0.766,0.0,0.004,0.0,0.0,0.766,0.227,0.0,0.001
1440,reactionvideo,9552,1202,649,42,42,male,29.0,0.13,0.0,0.137,0.0,0.0,0.13,0.73,0.0,0.002
1441,reactionvideo,9576,204,159,186,186,male,30.0,0.004,0.0,0.003,0.0,0.0,0.004,0.981,0.012,0.0
1442,reactionvideo,9576,829,191,166,166,female,28.0,0.818,0.0,0.002,0.0,0.0,0.818,0.179,0.0,0.0
1443,reactionvideo,9576,1202,649,41,41,male,29.0,0.216,0.0,0.133,0.0,0.0,0.216,0.649,0.0,0.002
1444,reactionvideo,9600,239,202,188,188,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0
1445,reactionvideo,9600,822,193,175,175,female,24.0,0.835,0.0,0.001,0.0,0.0,0.835,0.163,0.0,0.0
1446,reactionvideo,9600,1202,649,42,42,male,28.0,0.117,0.001,0.123,0.0,0.0,0.117,0.756,0.0,0.003
1447,reactionvideo,9624,266,192,195,195,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1448,reactionvideo,9624,817,194,169,169,female,26.0,0.825,0.0,0.001,0.0,0.0,0.825,0.172,0.001,0.0
1449,reactionvideo,9624,1202,648,41,41,male,29.0,0.082,0.001,0.125,0.0,0.0,0.082,0.79,0.0,0.001
1450,reactionvideo,9648,282,205,189,189,male,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.034,0.0
1451,reactionvideo,9648,825,191,166,166,female,24.0,0.489,0.0,0.001,0.0,0.0,0.489,0.509,0.0,0.001
1452,reactionvideo,9648,1202,649,41,41,male,29.0,0.246,0.0,0.064,0.0,0.0,0.246,0.688,0.0,0.001
1453,reactionvideo,9672,258,217,194,194,male,33.0,0.0,0.001,0.0,0.0,0.0,0.0,0.985,0.014,0.0
1454,reactionvideo,9672,837,196,165,165,female,24.0,0.49,0.002,0.001,0.001,0.0,0.49,0.504,0.0,0.001
1455,reactionvideo,9672,1201,648,42,42,male,29.0,0.042,0.0,0.183,0.0,0.0,0.042,0.774,0.0,0.0
1456,reactionvideo,9696,292,220,195,195,male,31.0,0.0,0.0,0.003,0.0,0.0,0.0,0.957,0.04,0.0
1457,reactionvideo,9696,840,198,164,164,female,24.0,0.494,0.001,0.001,0.0,0.0,0.494,0.502,0.0,0.001
1458,reactionvideo,9696,1202,648,42,42,male,28.0,0.158,0.0,0.105,0.0,0.0,0.158,0.736,0.0,0.001
1459,reactionvideo,9720,243,220,200,200,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0
1460,reactionvideo,9720,843,194,173,173,female,23.0,0.568,0.004,0.003,0.002,0.0,0.568,0.421,0.001,0.001
1461,reactionvideo,9720,1201,648,42,42,male,28.0,0.039,0.0,0.156,0.0,0.0,0.039,0.804,0.0,0.0
1462,reactionvideo,9744,265,195,192,192,male,31.0,0.0,0.0,0.001,0.0,0.0,0.0,0.995,0.003,0.0
1463,reactionvideo,9744,842,208,152,152,female,23.0,0.2,0.0,0.001,0.0,0.0,0.2,0.797,0.0,0.001
1464,reactionvideo,9744,1202,649,42,42,male,28.0,0.108,0.0,0.065,0.0,0.0,0.108,0.827,0.0,0.001
1465,reactionvideo,9768,311,174,185,185,male,34.0,0.0,0.0,0.002,0.0,0.0,0.0,0.989,0.006,0.002
1466,reactionvideo,9768,839,203,163,163,female,22.0,0.474,0.0,0.001,0.0,0.0,0.474,0.524,0.0,0.0
1467,reactionvideo,9768,1201,648,42,42,male,28.0,0.06,0.0,0.264,0.0,0.0,0.06,0.674,0.0,0.0
1468,reactionvideo,9792,300,197,196,196,male,33.0,0.0,0.0,0.005,0.0,0.0,0.0,0.985,0.01,0.0
1469,reactionvideo,9792,837,198,164,164,female,22.0,0.359,0.001,0.001,0.0,0.0,0.359,0.638,0.0,0.001
1470,reactionvideo,9792,1202,648,42,42,male,29.0,0.15,0.0,0.219,0.0,0.0,0.15,0.63,0.0,0.001
1471,reactionvideo,9816,249,245,219,219,male,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.018,0.0
1472,reactionvideo,9816,915,209,191,191,female,29.0,0.176,0.0,0.0,0.0,0.0,0.176,0.823,0.0,0.0
1473,reactionvideo,9816,1202,649,42,42,male,29.0,0.187,0.0,0.096,0.0,0.0,0.187,0.714,0.0,0.002
1474,reactionvideo,9840,219,229,219,219,male,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0
1475,reactionvideo,9840,917,216,191,191,female,29.0,0.154,0.0,0.0,0.0,0.0,0.154,0.846,0.0,0.0
