,vid_name,frame,x,y,w,h,gender,age,smile,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise
465,sotu,146000,990,515,83,83,male,55.0,0.0,0.001,0.006,0.0,0.0,0.0,0.985,0.008,0.0
466,sotu,146000,390,489,83,83,male,56.0,0.049,0.001,0.01,0.0,0.0,0.049,0.937,0.003,0.0
467,sotu,146000,82,496,81,81,male,35.0,0.0,0.0,0.001,0.0,0.0,0.0,0.948,0.05,0.0
468,sotu,146000,233,305,80,80,male,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785,0.214,0.0
469,sotu,146000,668,175,80,80,male,51.0,0.0,0.0,0.164,0.0,0.0,0.0,0.835,0.0,0.0
470,sotu,146000,443,340,80,80,male,38.0,0.995,0.0,0.001,0.0,0.0,0.995,0.004,0.0,0.0
471,sotu,146000,704,527,80,80,male,51.0,0.0,0.006,0.001,0.0,0.0,0.0,0.975,0.018,0.0
472,sotu,146000,693,44,77,77,male,48.0,0.0,0.001,0.001,0.0,0.0,0.0,0.963,0.036,0.0
473,sotu,146000,952,189,77,77,male,62.0,0.002,0.0,0.002,0.0,0.0,0.002,0.993,0.003,0.0
474,sotu,146000,215,23,76,76,male,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
475,sotu,146000,72,151,74,74,male,45.0,0.351,0.001,0.052,0.001,0.0,0.351,0.595,0.0,0.0
476,sotu,146000,387,136,72,72,male,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.007,0.0
477,sotu,146000,515,41,71,71,male,45.0,0.035,0.001,0.003,0.0,0.0,0.035,0.904,0.056,0.0
478,sotu,146000,381,10,64,64,female,31.0,0.0,0.053,0.001,0.0,0.0,0.0,0.942,0.003,0.0
479,sotu,146000,240,669,76,50,male,34.0,0.009,0.013,0.002,0.0,0.0,0.009,0.957,0.018,0.0
480,sotu,146000,118,0,64,57,female,33.0,0.0,0.081,0.03,0.015,0.0,0.0,0.841,0.033,0.0
481,sotu,147000,551,575,43,43,male,44.0,0.0,0.0,0.001,0.0,0.0,0.0,0.992,0.007,0.0
482,sotu,147000,402,525,43,43,male,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
483,sotu,147000,941,540,41,41,male,50.0,0.159,0.0,0.002,0.0,0.0,0.159,0.839,0.0,0.0
484,sotu,147000,283,596,40,40,female,32.0,0.004,0.0,0.0,0.0,0.0,0.004,0.995,0.001,0.0
485,sotu,147000,683,552,40,40,male,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0
486,sotu,147000,967,502,40,40,male,55.0,0.0,0.001,0.004,0.0,0.0,0.0,0.994,0.001,0.0
487,sotu,147000,433,602,38,38,female,32.0,0.638,0.0,0.001,0.0,0.0,0.638,0.318,0.0,0.042
488,sotu,147000,308,479,37,37,male,36.0,0.0,0.006,0.001,0.0,0.0,0.0,0.993,0.0,0.0
489,sotu,147000,511,506,37,37,female,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
490,sotu,147000,1110,519,36,36,female,9.0,0.009,0.002,0.001,0.001,0.001,0.009,0.965,0.011,0.011
491,sotu,147000,130,515,36,36,male,31.0,0.08,0.0,0.0,0.0,0.0,0.08,0.919,0.0,0.0
492,sotu,147000,1030,472,36,36,male,46.0,0.0,0.009,0.0,0.0,0.0,0.0,0.989,0.0,0.001
493,sotu,148000,521,140,149,149,male,58.0,0.003,0.552,0.004,0.028,0.001,0.003,0.351,0.058,0.003
494,sotu,148000,169,246,130,130,male,60.0,0.0,0.0,0.003,0.0,0.0,0.0,0.986,0.011,0.0
495,sotu,148000,885,301,125,125,female,56.0,0.004,0.001,0.072,0.0,0.0,0.004,0.903,0.019,0.001
496,sotu,149000,537,195,123,123,male,66.0,0.0,0.0,0.001,0.0,0.0,0.0,0.955,0.043,0.0
497,sotu,149000,858,114,102,102,female,51.0,0.001,0.0,0.0,0.0,0.003,0.001,0.747,0.007,0.242
498,sotu,149000,240,0,109,94,male,29.0,0.14,0.0,0.003,0.001,0.0,0.14,0.765,0.092,0.0
